attribute_id,business_id,name,address,city,latitude,longitude,stars,review_count,opening_hours_id
ATR9,BlQjz6Qx7iqMUQzvOyUnmA,My Nail Spot,27321 Wesley Chapel Blvd,Wesley Chapel,28.2396724,-82.363869,2.5,14,a38
ATR9,D3D9l4q23WSgDKN-091JNg,Touch Nail Spa,27233 Sr 56,Wesley Chapel,28.1865582,-82.3656624,4.0,159,a141
ATR9,Fu3QcNVVIQOHWTvxkOHy3g,Crown Royal Day Spa,2825 S Macdill Ave,Tampa,27.920136,-82.4938776,4.0,9,a271
ATR9,KRGW-57yfrTQJzwTn2KRkg,Salon West Hair Studio & Spa,13668 Walsingham Rd,Largo,27.8796767,-82.8276663,4.5,64,a299
ATR9,M2jY6Q6Ha4FoVQ3WdZoqGA,Diva Day Spa in Tyrone Square,"6901 22nd Ave N, Unit 516",Saint Petersburg,27.793018,-82.731298,2.0,34,a463
ATR9,QjTLNlLOOO7BbQJhApk92w,Chic Image Lounge,813 W Platt St,Tampa,27.9418972,-82.4682981,4.5,14,a339
ATR9,YcDlrVzBEiw50VHHKJvMdA,Mirror Mirror Salon & Spa,"3438 E Lake Rd, Ste 10",Palm Harbor,28.0620736739,-82.7058747921,3.5,5,a87
ATR9,Zxlul--TbJ2qW9QhW_VzUg,Salon Ultima,4008 Flamingo Dr,New Port Richey,28.217268378,-82.7337893347,4.0,9,a107
ATR9,cce0rPlPgmMhSVN0b3Dr4g,Friendly Nails & Spa,4647 Sunray Dr,Holiday,27.8547085265,-82.5347900391,3.0,12,a41
ATR9,m6MJhKvfw6b682b9f4OcbQ,Eclipse Salon and Spa,"19455 Shumard Oak Dr, Unit 104",Land O Lakes,28.1974333534,-82.4933104097,4.5,21,a297
ATR9,mYqB1GAngup8xkkdrD1UcA,Bay Nail Spa,"13220 Starkey Rd, Ste 300",Largo,27.89313,-82.76252,4.0,28,a92
ATR9,oAsXWUVU1WVOIxPlMT8KRA,Pure Natural Nail Lounge,101 1st Ave N,St. Petersburg,27.7722492,-82.634187,4.0,70,a442
ATR9,pwZdc17t9aoK6yS714zl3A,Oscar Nailbar,1233 Cleveland St,Clearwater,27.96451,-82.786119,4.5,55,a22
ATR9,r9DKU5daPucWc8gcUVMwDw,Luxury Nails and Spa,12153 W Linebaugh Ave,Tampa,28.0570181,-82.625338,4.5,49,a467
ATR9,sF4d_fH_A_wylZBEUb9Piw,Villa Blanca Nails,158 W Bay Dr,Largo,27.9165899,-82.7899065,3.5,12,a469
ATR9,uZUiYj3bF-x4CvS5khx_gA,Salon Solei,2659 E Lake Rd,Palm Harbor,28.0908971,-82.697589,4.5,29,a350
ATR9,wiUerf5AqrG1tJSEUlB98w,Victoria's 5th Ave Salon,6512 US Hwy 41 N,Apollo Beach,27.770833,-82.392452,3.5,12,a200
ATR9,y-HNXdhzbQAKzVzXjzUhVA,Page Nails,412 Cleveland St,Clearwater,27.9656634698,-82.8008587559,4.5,8,a343
ATR10,0UakJQt4R8r39Bq13ntjRA,Nail Art Lounge,"6585 126th Ave N, Unit B2",Largo,27.8870351,-82.7282655,5.0,7,a70
ATR10,FV7iTLa1_G9ST6Ort2iy_Q,Sunshine Nail and Beauty,4327 Lynx Paw Trl,Valrico,27.8771178,-82.2222507,4.5,27,a466
ATR10,P32kIN7x4ALH_TfWAfmfug,Essentials Massage & Facials of Brandon,3405 Brook Crossing Dr,Brandon,27.8933614,-82.2821192,4.0,57,a393
ATR10,REzYKUMuqwYCxa8IFzR7Nw,Totally Polished Spa,"1532 Land O' Lakes Blvd, Ste F",Lutz,28.1802562,-82.4642979,3.0,21,a471
ATR10,dN3z-n8kWpJ9wjHEov_cNA,Bonjour Ca Va Salon and Day Spa,3023 Central Ave,Saint Petersburg,27.771275,-82.674456,2.0,9,a103
ATR10,ejkLxMkeU3GJuFkY9R9wrA,Bella Bliss By B,"10676 Bloomingdale Ave, Ste 4  Bldg 4",Riverview,27.8942438135,-82.3245733202,5.0,5,a106
ATR10,k5ncc1FSi5QDqrSvCOE1wQ,Avant-Garde Salons,"5901 US Hwy 19, Ste 10",New Port Richey,28.244522,-82.7284803,4.0,5,
ATR11,0fMrxSTpsTZJZFjSUtwW2w,Badar's Hair & All,2321 E Fowler Ave,Tampa,28.0533804,-82.4333764,3.5,105,a11
ATR11,13GR3xAcuIH66fin3ZLxwg,Studio Red Hair & Nail Salon,933 Oakfield Dr,Brandon,27.9338925,-82.2972737,3.0,14,a157
ATR11,4LxrCAMxPhoFGCAF-dvWqQ,Golden Nails,"1261 Gulf Blvd, Ste 121",Clearwater Beach,27.951769,-82.830031,3.5,29,
ATR11,4P2OKnuCnGYWQsN9n6uP2A,Fancy Fingers,"3802 Ehlrich Dr, Ste 103-104",Tampa,28.0842794623,-82.5068413025,4.5,88,a79
ATR11,6NmMc6tpW6CDh3NeC2e0wA,Sacred Beauty Massage 'N Spa,5260 S MacDill Ave,Tampa,27.887178,-82.493669,2.5,10,a156
ATR11,7HnMQDXXWs4K4PtG9YiGLQ,Boutique Nails,"9945 Trinity Blvd, Ste 104",Trinity,28.1816972,-82.6500747,3.0,67,a7
ATR11,7cCdDqdJFlVdsrEu_VC-AA,Oriental Nail,3634 W Gandy Blvd,Tampa,27.893125,-82.503837,3.5,6,
ATR11,7vqGH4n12eTuuJqGFPzNyg,Hong Kong Nails,"5225 4th St N, Ste G",Saint Petersburg,27.8198214,-82.6382359,4.0,19,
ATR11,Br2kxlfN8YNjJlD1bKrVxg,Natural Nail And Spa,9874 W Linebaugh Ave,Westchase,28.0438243,-82.5963225,3.5,12,a27
ATR11,CJpVHZsBs2QIyCVzzmbnpA,United Nails,8321 Sheldon Rd,Tampa,28.024845,-82.582544,3.0,17,a120
ATR11,C_70-CrX6tKamfU7iPkyFQ,Salon Du Soleil Medi-Spa,16701 Gulf Blvd,North Redington Beach,27.816571,-82.821152,1.5,14,a58
ATR11,EBUiUtifi9u4Uf1IJYqhOw,Tiffany Nail & Spa,350 Westshore Plz,Tampa,27.9476869742,-82.52634154,1.5,57,
ATR11,HpDWpS6rpF-mY0Dx0nvH-g,Julie's Nail Salon,10421 Ulmerton Rd,Largo,27.896459,-82.784099,3.0,21,a345
ATR11,K-DX6rvzgawo6Yli7_xVeQ,London Hair and Spa,346 Corey Ave,St Pete Beach,27.7421648,-82.7494005,4.5,28,a233
ATR11,O69OCM8Em9ZoJoV_GVhw-Q,Luxor Nails,"2401 S Dale Mabry Hwy, Ste B",Tampa,27.9236398,-82.5061851,4.5,119,a184
ATR11,Pt3zysqPuQm0XKlN4h3rGw,Lavish Nails And Spa,912 N McMullen Booth Rd,Clearwater,27.9743457659,-82.7094611604,4.0,22,a38
ATR11,QJsDOrxFwSE9LXYy6mpAiw,Spring Nails,9420 US Hwy 19,Port Richey,28.2938716386,-82.7083901316,2.5,15,a19
ATR11,SCAwM_YZeRxspXmnD_VFgw,Shellak Nails,2401 S Dale Mabry Hwy,Tampa,27.9236684,-82.5061911,3.0,33,a230
ATR11,So6WRRwHFMd2tusWnoZVwA,Nails N Nails,"6800 Gulfport Blvd S, Ste 102",South Pasadena,27.7570952546,-82.7328198589,4.5,20,
ATR11,TbImb3PvXmLwPxsNnQiWTQ,Encore Nail Bar,13014 US Hwy 301 S,Riverview,27.79789,-82.33411,3.0,35,a240
ATR11,TgTSHCr2RyNxcwJJveyqxA,Asia Nails,40954 US Highway 19 N,Tarpon Springs,28.144404,-82.7425634,3.5,16,
ATR11,Ti_G2cdqKzxy3h37JyVu4g,Signature Nails & Spa,3605 49th St N,St. Petersburg,27.8056487,-82.699976,4.0,15,a51
ATR11,TsH8X0GV1DrbA7MtAlxWvg,French Nails,7412 Gulf Blvd,St. Pete Beach,27.7415632,-82.751544,3.5,9,a133
ATR11,UH2ldoHxQNbS1y5boOGxhw,Elite Nails & Spa,5305 E Fowler Ave,Temple Terrace,28.0534086584,-82.3952441714,3.0,79,a376
ATR11,VLwCKXBrVjBHaMwxLz5AcQ,Polished Nails & Spa at Tampa,15413 N Dale Mabry Hwy,Tampa,28.092463,-82.501342,4.0,72,a231
ATR11,VzJETJvbd_A1AaMJkaAwFA,Vivi Nails,"13129 N Dale Mabry Hwy, Ste C",Tampa,28.0669023,-82.5025611,3.5,17,a150
ATR11,Wxx2AIcWkwts2pPlYxRVbQ,King's Nails,7211 49th St,Pinellas Park,27.8376038,-82.6996492,4.0,18,a19
ATR11,X078zqwEzQlw37iyG-A8TQ,Spa Cafe International,"3202 Henderson Blvd, Unit 101",Tampa,27.9440310092,-82.4957409,3.5,22,a242
ATR11,Xfrk9ZRv_v8IB8t1JmnwVA,Sunrise Nails & Spa,1925 W Brandon Blvd,Brandon,27.9367811,-82.3153857,4.0,13,a60
ATR11,YjuC6X6RiPJA-dS8EHwrtg,Pink and White Nails,2944 Providence Lakes Blvd,Brandon,27.9222316,-82.3273258,3.0,150,
ATR11,Yrhb8Tc2pxJR1-OhJooRcg,LA Nail Supply & Equipment,705 W Waters Ave,Tampa,28.0255528,-82.4662427,4.5,23,a306
ATR11,YwKy4rbZgMAiVy3lM5cQfw,North Beach Parking Plaza,490 Poinsettia Ave,Clearwater,27.9817337,-82.8261828,3.0,5,a61
ATR11,ZVaEFKOBAGsQSn86xM0_UQ,Pip Nails & Spa,1212 Kingsway Rd,Brandon,27.9593238831,-82.2776947021,2.5,24,a79
ATR11,_WlLuhqMZYu2VEhwiSnjXA,Rose Nail & Spa,17689 Dale Mabry Hwy N,Lutz,28.122872,-82.502323,2.5,24,
ATR11,_tR1dQhKXmowK-WLNzC0Rw,Miledy's Hair & Skin Salon,4202 W Waters Ave,Tampa,28.0249542,-82.5141775,3.0,7,a251
ATR11,a6BMz9GirebgqsSpld-urQ,Fancy Nails,11511 N 56th St,Tampa,28.0530524,-82.3929812,2.5,14,
ATR11,an7KMQHzxBZeyxCyj76lOQ,Nails So Happy,11226 Spring Hill Dr,Spring Hill,28.4612045,-82.5381482,3.5,33,a38
ATR11,cdLyTFGmhhYLIq99wnN32Q,Vo Nails & Spa,11619 Sheldon Rd,Tampa,28.05423,-82.5820106,3.5,61,a326
ATR11,cn1yw-FBNxGYT4PCaQS-eg,Posh Nails & Spa,5064 N US Hwy 41,Apollo Beach,27.7375154718,-82.4299781546,3.5,30,a27
ATR11,d1iPSCRQqFYDf1eEAfDMCw,Queen Nails,"13355 Belcher Rd, Ste B",Largo,27.8937609002,-82.7452806473,4.5,11,a198
ATR11,dO-H2HIHaRdmm0naGJ9krQ,Tampa Nails,4730 W Cypress St,Tampa,27.9520335911,-82.5239342865,3.0,66,a89
ATR11,fBNjTSdPJ1mtTzIHYpQnDw,Future Nails,6162 Gunn Hwy,Tampa,28.0635341,-82.5509992,2.5,11,
ATR11,mOkO1JFFw2Iskgg30mJABA,Salon Robert Scott,"11014 N Dale Mabry Hwy, Ste 502",Tampa,28.050131,-82.5049389,5.0,5,a273
ATR11,mpHInkENPWKBQX0U9dDgrQ,Azul Nails Waxing Beauty,"14358 N Dale Mabry Hwy, Ste B",Tampa,28.0775852,-82.5082251,4.0,29,a388
ATR11,oiOu7COh2GMwRANa-88iIg,K Nails,14604 N Dale Mabry Hwy,Tampa,28.0808149,-82.5078016,3.5,21,a460
ATR11,pV0xgMdZED5M3ukcH36aJA,Hollywood Nails and Spa,"310 S Dale Mabry Hwy, Ste 140",Tampa,27.9417952,-82.5052643,3.0,24,a344
ATR11,qstUIThj90vC0jNjYjoxug,Fl Fantastic Nails,4332 S Manhattan Ave,Tampa,27.9016515901,-82.5179310435,4.0,11,a144
ATR11,tKr35anAX4qao0tuM21QqA,InStyle Nail Spa,10467 Gibsonton Dr,Riverview,27.8549288435,-82.328133611,3.0,33,a79
ATR11,xug7XFt2-jj7xSKWlxVlGg,Joyful Nails & Spa,710 34th St N,St. Petersburg,27.7794184027,-82.6794938743,4.5,49,a144
ATR11,yXHpVMz1RqjfkX10zeJBTQ,Reflections Hair Gallery and Spa,1717 State Rd 60 E,Valrico,27.9374781026,-82.259168554,3.0,11,a113
ATR11,zuGpUPcfws1FeupSkt8WVw,Elegant Nails and Spa,14915 Bruce B Downs Blvd,Tampa,28.082812,-82.412242,4.0,84,a65
ATR11,zv8_zaGKFwUvm9nWhgnPtw,J'adore Nails & Spa,"10500 Ulmerton Rd, Ste 274",Largo,27.89262,-82.7835867288,3.5,57,a427
ATR12,0qajFQEYoYcYRwWGThbYLA,Infinity Nail Bar,3314 W Kennedy Blvd,Tampa,27.9444467,-82.498143,4.5,92,a266
ATR12,Aw0UJ3l1tAN0UlNDjODf2Q,Allure Nails & Spa,3410 S Dale Mabry Hwy,Tampa,27.9124337,-82.5057928,4.5,91,a253
ATR12,CyTdLPijF-Q8zia9S3bQvQ,1st Sky Nails & Spa,"19651 Bruce B Downs Blvd, Ste B4",Tampa,28.152679,-82.352455,2.5,17,a38
ATR12,J5nR3qqaHKgROPAvN8vN5Q,Alex Nail Art & Spa,"2310 W Waters Ave, Ste C",Tampa,28.0249799,-82.4823985,3.5,11,a450
ATR12,N14Ic-2mdBvFdT0YvgWxXA,Glo All Out,3032 Central Ave,St. Petersburg,27.7707263,-82.6747127,4.5,9,a202
ATR12,QwXiuIDjX-yWa7_f5B9puw,The Massage Spa,4101 Central Ave,St Petersburg,27.7712556092,-82.6890719956,4.0,69,a387
ATR12,ZZ8mzJ0ePLZYdyUAM21m_A,Venetien Nail Spa And Lounge,13017 S Hwy 301,Riverview,27.797567,-82.335472,3.5,72,a27
ATR12,fzOy2gQYML9Pb9XVzWAL2g,Lovely Nails & Spa,12237 W Linebaugh Ave,Tampa,28.0568011,-82.6266511,4.0,39,a44
ATR12,rObTkrVHcy6fiQY1Y4_5qw,The Minimalist Salon,1211 E Kennedy Blvd,Tampa,27.950441,-82.446807,4.5,76,a312
ATR13,0rNnjcpS5-JK0gecgVM2qA,The Beauty,"6911 Pistol Range Rd, Ste 103 B",Tampa,28.0142727,-82.6119675,5.0,11,a254
ATR13,18EC88ppd63d9JMzfXIKrA,Fabbylous Hair Studio,4078 Commercial Way,spring hill,28.48797,-82.601172,2.5,7,a425
ATR13,VzBavobJDICQ5A6jSMt9cQ,LG Nails & Spa,132 Island Way,Clearwater,27.9784122805,-82.8171752607,3.0,7,a38
ATR13,YTGywGYr_CSidzCMiakWEA,The Nail Room,14306 N Dale Mabry Hwy,Tampa,28.0762275,-82.507779,4.0,17,a432
ATR13,wIekFhz6Ivtj7vN5qt5XwA,Serenity Nails & Spa,"2653 Bruce B Downs Blvd, Ste 104",Wesley Chapel,28.194803,-82.354226,4.5,30,a308
ATR14,0z5hRdV9bu05gAqUt7aFlQ,Pure Nails & Spa,3370 E Bay Dr,Largo,27.9165826,-82.7516193,4.0,26,a191
ATR14,4XcyL9tqIZeoQ2VVDCdUBw,Salon Lofts S. Dale Mabry,1108 S Dale Mabry,Tampa,27.9326918,-82.5051798,4.5,27,a9
ATR14,BHipTgtIq_puD-dQuwIeKQ,Studio 210 Salon,210 Oakfield Dr,Brandon,27.934234,-82.2874503,4.5,11,a321
ATR14,D4yA3LQRAAErqOf_KFXAfA,Sally's Spa and Rehabilitation Center,"10333 Seminole Blvd, Ste 4",Seminole,27.8665106,-82.7864917,3.0,5,a131
ATR14,IReGQozKLvvMpIVr61caYg,A Perfect Pair Salon,359 Scotland St,Dunedin,28.0103598,-82.7883237,4.5,11,
ATR14,TVtuIfDu8a8FoRWdiZukJw,Spa Moritz,"17401 Commerce Park Blvd, Ste 103",Tampa,28.135455,-82.3824749,3.5,12,a134
ATR14,Yexe_nmAf1ipwh07ny8sNw,Naglaa's Day Spa,"2120 S MacDill Ave, Unit F",Tampa,27.9253153,-82.4934227,5.0,21,a220
ATR14,ZJp4zt7tx2OaY6BJ6vw-ng,Nail Trap,12349 University Mall Ct,Tampa,28.0578094,-82.4342352,3.5,5,
ATR14,ap3jiSZ7UhSTiJDNxcmX0Q,Embellish Hair Design,"2930 Dr Martin Luther King Jr St N, Ste A",Saint Petersburg,27.7989518,-82.6470106,2.0,8,
ATR14,fMkiPpM0EofhQbjvvl9TjQ,Salon Lofts - Carrollwood,12823 N Dale Mabry Hwy,Tampa,28.063458,-82.5033825,4.5,8,a9
ATR14,qDo9F_x5Qon3gSJ0AyZIeg,Bella Michelle Day Spa,"2454 McMullen Booth Rd, Bldg-D, Ste-605",Clearwater,28.011718,-82.707785,3.0,21,a101
ATR14,wTD9F8O6wv3wXozoP2cOgA,Bleached Salon & Spa,108 Armenia Ave S,Tampa,27.945432,-82.4854073,4.0,8,a265
ATR15,1NuHkM5q5npt6tyBGvMrAg,K&S Nails,30036 State Rd 54,Wesley Chapel,28.2398722388,-82.3186911,3.0,15,a38
ATR15,21FmdG3T6NuZ3pNm9aOMng,Perfect Nail Art,2452 Land O' Lakes Blvd,Land O' Lakes,28.1933469,-82.464353,3.5,6,a38
ATR15,2u88essZZkL1NIPW0wwOSA,Blush Nail Lounge,"3689 Tampa Rd, Ste 302A",Tampa Bay,28.0451831,-82.6808282,4.5,73,a424
ATR15,4VE7LGhdZpXRQj6SPrnBXA,Sapphire Nail Bar,"3690 E Bay Dr, Ste J",Largo,27.917451,-82.7491687,4.5,41,a166
ATR15,4g11EYnFsbHej438_MsCFA,All That Glitters Salon,33112 US 19 N,Palm Harbor,28.072998,-82.739695,4.0,7,a328
ATR15,4z2zE8WVH_linhT5APMIPg,Chloes Nail Bar,227 Brandon Town Center Dr,Brandon,27.934923,-82.323954,3.5,14,a27
ATR15,CqQSzXFLH7lE2CKzUWH42g,Elite Spa & Nail,13170 US Hwy 301 S,Riverview,27.7928906382,-82.3331682733,3.0,62,a385
ATR15,DXZ3TP5MXb7X8vr76lpMAg,Oceanside Nails and Spa,2058 Badlands Dr,Brandon,27.9272746,-82.3161575,3.5,44,a320
ATR15,EGX18yRggGbseDGKPNyTLg,Pure Nail Bar Spa,"20304 Trout Creek Dr, Ste 104",Tampa,28.1634054,-82.3543038,3.5,61,a369
ATR15,Ep3tHKc8ZCYBS9nMLkIYAg,C’est La Vie Nail Bar,1401 34th St N,Saint Petersburg,27.7856813,-82.6788052,3.5,19,a38
ATR15,OD5jsUDn24Yr1RQMLKew-Q,Lee' N Nails,260 Apollo Beach Blvd,Apollo Beach,27.7714865,-82.3951884,3.0,8,a7
ATR15,QpyqdzfNXgS08Q2BFzjhDw,Pink Me Up Salon & Spa,1265 Bruce B Downs Blvd,Pasco,28.174678,-82.355519,4.5,19,a114
ATR15,bRTWD05drzNfzVP0IadX7A,Hollywood Nails & Spa,"27001 US Hwy 19N, Ste 1031C",Clearwater,28.017788,-82.732592,2.0,29,a246
ATR15,cAxLyZ1o5OcaziDAIXshSw,Noire The Nail Bar,2533 N Dale Mabry Hwy,Tampa,27.9638384,-82.5042811,3.5,21,a392
ATR15,g0EGRY4TvP-VI6I6c_6O7w,Luna Luxe Nail Loft,11738 N Dale Mabry,Tampa,28.0550510338,-82.5057087712,4.5,76,a68
ATR15,goCFS0pASBNIJdOD-e6KkA,Ocean Nails,12854 W Hillsborough Ave,Tampa,28.0285828236,-82.6377991963,5.0,6,a258
ATR15,h-wfp57vE4bqd5XpSimVGw,Top Line Nails,7330 W Waters Ave,Tampa,28.0245852,-82.5617483,3.0,45,a213
ATR15,jjfqSWrXAk3R7BogJnpXzg,Secret Place Nail Salon & Spa,12029 US-92,Seffner,28.002893,-82.2949857,3.5,6,a445
ATR15,kjASVLH1E_1G46y1ro9M5A,Fashion Nails,"4100 E Bay Dr, Ste B22",Clearwater,27.916933,-82.744451,5.0,21,a41
ATR15,nMXJDabXAbU2PY2d1rl3kQ,Noire Nail Bar - Tampa,4025 W Kennedy Blvd,Tampa,27.945277,-82.510593,4.0,28,a472
ATR15,qZUxI5RbbLiGLSv41wiqWg,Le's Nails,"3993 Tyrone Blvd N, Ste 104",Saint Petersburg,27.809766,-82.752765,3.0,18,a19
ATR15,rLtuUt16tCfM7T99DaG66Q,POLISH - The Nail Bar,13617 State Rd 54,Odessa,28.1965463398,-82.5900360912,4.5,40,a352
ATR15,v_vqna00z6WqKcIJZDkbAw,C Nails,"4058 Tampa Rd, Ste 3",Tampa Bay,28.0350317,-82.6543582,4.5,61,a30
ATR16,1WuxDyAlGy7U7r4XbVbpow,Metro Hair Salon and Spa,"13505 Icot Blvd, Ste 201",Clearwater,27.8948541,-82.7137001,4.0,19,a245
ATR16,iEEndKLghed2RQf1NtA8Mg,Shear Art South,"4004 S MacDill Ave, Unit 4",Tampa,27.905538,-82.493488,4.5,11,a229
ATR16,pTlvSTFoGVwUK30Cpj4nGQ,Beauty By the Beach,15401 Gulf Blvd,Madeira Beach,27.8043442,-82.8051665,4.5,6,a300
ATR16,vmygwd8y38EIbJL_FiMuEQ,EKOS Salon,401 E Oak Ave,Tampa,27.9611546,-82.4564363,5.0,9,a364
ATR17,1auxlzg0BFTKEQxLB3TU7g,Holiday Nails,3430 US Highway 19,Holiday,28.20896,-82.738096,3.0,13,
ATR17,9XHGAeZG4qbnEcMtr2txJA,Party N Style,"1930 Land O Lakes Blvd, Ste 8-10",Lutz,28.186142,-82.466003,4.5,26,a262
ATR17,9YLIFxGPYgH5PzT-Hj8--w,Elite Salon Studios - Tampa,14339 N Dale Mabry Hwy,Tampa,28.0769911408,-82.5067093223,3.0,5,
ATR17,AMWUSscJfD23ZHmdhd9v7Q,Salon Lofts - Wesley Chapel,"1249 Bruce B Downs Blvd, Ste 23",Wesley Chapel,28.1744168053,-82.3542893,4.0,6,a9
ATR17,Cw1Bns7c_DMefNQxOcWUeg,The Island Salon,"5901 Sun Blvd, Ste 118",Saint Petersburg,27.713263,-82.714048,4.5,9,a97
ATR17,DTW52w2NNaAf21pwlNSwHg,Salon Lofts Tyrone Square,7145 22nd Ave N,Saint Petersburg,27.7924565,-82.7377065,4.5,8,a9
ATR17,HsgM-CtRHolS6mTliZwL4w,Hot Stone Nails & Spa,1256 S Highland Ave,Clearwater,27.9511328,-82.7754251,5.0,8,a304
ATR17,JB3fC-OP1-Jtii_VSh6dHg,A Peaceful Harbor Day Spa & Salon,901 Apollo Beach Blvd,Apollo Beach,27.7757099,-82.4121048,4.5,8,a374
ATR17,JdRP7ZppyhhnK955Qcp20w,Paola Beauty Boutique,"3802 Ehrlich Rd, Ste 202",Tampa,28.084008,-82.507169,5.0,36,a10
ATR17,MLMI_PSuZYQyhM-ooe0Y6g,Nail Box And Viva Glam Salon,9328 Little Rd,New Port Richey,28.2926764,-82.6748667,4.0,12,a302
ATR17,RqpKDBvvgSITmeu_qXDRqQ,Salon Zed,19241 N Dale Mabry Hwy,lutz,28.156945,-82.48109,5.0,12,a216
ATR17,TXoOQtYA435oRklPe_3Maw,Addome Bella Spa,4270 Lake In The Woods Dr,Hernando Beach,28.4926724,-82.6013598,5.0,5,a383
ATR17,UqjvlGTGFrBFj5cwI4Y3Sw,Rituals Aveda Salon,"13149 N Dale Mabry Hwy, Ste D",Tampa,28.0660629,-82.5018964,2.5,7,a139
ATR17,Utcr10MpHDWFoqLeEqmgOg,Nail Confessions,4619 4th St N,Saint Petersburg,27.8143674,-82.638329,4.5,7,a433
ATR17,bfT-S1heLJloRi1VLDXSPQ,Iris Organic Spa,353 Main St,Dunedin,28.0116568,-82.7885293,4.5,13,a48
ATR17,iiAQ7A-kn33oqw927wjyLQ,Century Nail,12119 Little Rd,Hudson,28.3330965,-82.6680486,3.5,13,a190
ATR17,l9_4S_J26sbOZkoRLU5WCw,Queen Nail & Spa Seminole,11314 Seminole Blvd,Largo,27.874975875,-82.787193954,4.5,30,a359
ATR17,qXamwQGq8p7VXm1GwN5yZQ,Nina's Nail,9139 Park Blvd,Seminole,27.8396416,-82.766208,2.0,6,
ATR17,ziYoin2qn1AzgWU26Wnvzw,NAIL FX,26304 Wesley Chapel Blvd,lutz,28.2229342122,-82.3813906817,4.0,8,a30
ATR18,2gAiiBGtFQAUxJQ-DWto_Q,A Nails,5423 Village Market,Wesley Chapel,28.2357484,-82.3522434,4.0,37,a237
ATR18,6E9AiMa4mFIXJ0V6BK8TiA,Studio 7,5635 6th St,Zephyrhills,28.2399521,-82.18667,3.5,12,a409
ATR18,AMH582ZBjMmZ3NbCt28DIw,The Wexford House,2902 West Kennedy Blvd,Tampa,27.9445559,-82.4903985,4.5,82,a371
ATR18,CZj7es5uuGb4RtNWmyBVhQ,J.CON Salon & Spa,5811 4th St N,St. Petersburg,27.8248641,-82.6380743,4.0,81,a122
ATR18,I6RJg4c8W0XYOl4Vsya_wA,La Bella Vita Salon & Day Spa,31475 US Hwy 19 N,Palm Harbor,28.058293,-82.738199,4.5,52,a109
ATR18,IUSFbOIk_mmxRyB6NNxmjw,JenSpa,2200 49th St N,Saint Petersburg,27.7921016,-82.7002932,5.0,9,a327
ATR18,TdqChBrlQ4RxNtvxGF6tDQ,Barrelhouse Barber,"3502 N Nebraska Ave, Ste B",Tampa,27.9757909,-82.4515552,5.0,10,a260
ATR18,b14flzMRl1iEeG6CtJMhZQ,Beautello's Studio,"7663 Cita Ln, Ste 101",New Port Richey,28.2184408,-82.6872587,5.0,25,a336
ATR18,e88j2blzIYJGIAuQO_F68w,Jellis Nails & Skincare,"27642 Cashford Cir, Ste 111, Parlour Beauty Boutique",Wesley Chapel,28.1888723,-82.3583697,4.5,18,a104
ATR18,i5-7pNVVJWjck2uAEUT0bA,Tessani Hair Studio,1834 W Lumsden Rd,Brandon,27.9238578252,-82.3147871394,4.5,19,a69
ATR18,l09YmuCMWVe5zjj5xBTdlw,Best Nails,36613 US Hwy 19 N,Palm Harbor,28.1050523,-82.7391793,4.5,32,a182
ATR18,puVXnkZd0GjWlRpqwt_xhg,Pulse Salon and Spa,3756 Turman Loop,Wesley Chapel,28.218421926,-82.3548716925,4.5,22,a351
ATR18,sqagmxPwooI6XVvSjvj5YQ,Three Palms Salon & Spa,5535 Grand Blvd,New Port Richey,28.2398336,-82.7198561,4.5,9,a382
ATR18,ycXhAcVl2VigM6O1Svx6bA,Plaza Hair and Spa Salon,11670 Oakhurst Rd,Largo,27.8791742,-82.8333268,4.5,8,a373
ATR18,yddTfdJ1DgKFzUE-hOhYpw,Dawn Pratt,"1924 Dr Mlk Jr St, Ste A",St Petersburg,27.7902734,-82.6468623,5.0,8,a337
ATR18,z-s_l9SLZiqhAArcdkYOaw,Pia Esthetics Day Spa,1032 Mlk Jr St N,St. Petersburg,27.7827375,-82.6468712,4.5,94,a31
ATR19,2k3DNNMHtVwk09BoSCxEHQ,Urban Savvy Nail Spa,10342 Roosevelt Blvd N,St Petersburg,27.8658949,-82.6435678,5.0,16,a23
ATR19,8li92PJwuy1fy9p4-TPekQ,Organic Nails & Spa,202 W Alexander St,Plant City,27.989865,-82.122787,3.5,13,a406
ATR19,BRs9RVFTpErtUSB7uD-mYA,Nail Art,2136 34th St S,Saint Petersburg,27.7491592,-82.6786737,3.0,8,a130
ATR19,CEiV5uTE84QQ4NRCJL6aTg,Touch Nail Spa II,8630 Hunters Village Rd,Tampa,28.1393351172,-82.3582461417,4.5,49,a30
ATR19,J5a8w1IZ1GZTb9BsMeiFEQ,L&J Nails,11421 N Dale Mabry Hwy,Tampa,28.0523943,-82.5030865,4.0,5,a51
ATR19,MfPX16N8cbk21zJvP6B9Wg,Satin Soles Salon,463 Patricia Ave,Dunedin,28.0056999,-82.7751263,5.0,21,a175
ATR19,SUYd7FFXYgaugCP45cAkfA,Crown Royal Salon,"14306 N Dale Mabry, Ste E",Tampa,28.0762275,-82.507779,4.5,8,a18
ATR19,Y0fYGN8sfGIVRHAAUSvYsw,TC NAILS & SPA,"3163 Curlew Rd, Ste 1",Oldsmar,28.0496359,-82.696983,4.0,16,a436
